LL_1	LL_2	HL_1	HL_2
kfl00305_0130	5.03959309306087	5.19913503754774	6.18778540755067	6.27657908552298
kfl00305_g12	0	0	0	0
kfl00305_g3	0	0	0	0
kfl00305_g5	0	0	0	0
kfl00306_0010	3.04363265889945	4.14188632937	0	1.12755346488588
kfl00306_0020	3.17547975401932	3.60354201342175	3.76354727624604	3.79384432666435
kfl00306_0030	0	0	0	0
kfl00306_0040	2.37144236473826	2.32111130400577	1.25890995645919	2.73281281387686
kfl00306_0050	1.36722022576279	2.03643358555175	1.09755907097661	0.914701194177328
kfl00306_0060	0	0	0	0
kfl00306_0070	0	0	0	0
kfl00306_0080	0	0	0	0
kfl00306_0090	5.71781754787693	5.25926367532498	5.7983130130016	5.65002518804073
kfl00306_0100	6.84655911888281	6.93161517922703	5.96997553376212	5.71335926398041
kfl00306_0110	4.27751091663105	4.14436670105259	3.68250457173305	3.5512391173219
kfl00306_g1	0	0	0	0
kfl00307_0010	2.91933441444354	2.01318073401904	4.03159206251434	4.18866798433639
kfl00307_0020	3.43588576752971	3.09980048979097	2.33248956671858	1.83780160088247
kfl00307_0030	5.26936380057616	5.12960148769892	6.20807818510982	5.96915077579147
kfl00307_0040	5.82100562117078	5.95437185526579	5.27553918887178	5.1006610578111
kfl00307_0050	2.29422400146595	2.63329701176236	2.13184101039771	1.60522401161558
kfl00307_0060	2.5288042051578	2.521673568602	1.63286484502939	1.6942717109417
kfl00307_0070	3.36349713262786	3.07965207174036	3.524999293914	3.63283050688718
kfl00307_0080	4.27880759824929	4.4380336661348	2.66613589074389	1.84998900122116
kfl00307_0090	2.8456719354422	2.9184086728285	0	0
kfl00307_0100	1.21817548077932	1.59658046330117	0.38514450362875	0
kfl00307_0110	0	0	0	0
kfl00307_0120	5.47458545037655	5.01851149082231	3.84796034351212	3.94666140834524
kfl00307_0130	3.55709383531163	3.83433585056543	2.94185018824862	3.15040470517433
kfl00307_0140	3.68664019504008	3.84126311922389	2.55489859732459	2.34514950116942
kfl00307_0150	0	0	0	0
kfl00307_0160	4.50283927128206	4.85026586245362	4.14860792793279	3.79536001457138
kfl00307_0170	5.00275844976591	4.99124922207682	5.15442101117734	5.43531789289367
kfl00308_0010	0	0	0	0
kfl00308_0020	0	0	0	0
kfl00308_0030	3.32180375186652	2.95591125374185	3.74703229540774	3.56894434444802
kfl00308_0040	0.280082014201253	1.66675093693453	1.83132524134931	0.763758986428371
kfl00308_0050	2.84046306170154	2.85613502523001	3.03222949983383	2.82916084236748
kfl00308_0060	3.06357076655773	3.24397475168937	3.60165105881873	3.85490866475203
kfl00308_0070	3.20072777912649	3.99701147193036	3.09494182378659	3.76806024153708
kfl00308_0080	0	0	0	0
kfl00308_0090	0	0	0	0
kfl00308_0100	3.23059884616041	3.13791412654796	2.3884218933339	2.52035814309346
kfl00308_0110	0	0.451965204538235	0	0
kfl00308_0120	3.51416866724017	3.70056734427792	2.9327405111991	3.09121826425011
kfl00308_0130	3.99832016013121	4.17672357417091	4.48361386527854	4.30850278878312
kfl00308_0140	3.16227815479456	3.03797789742906	2.07242722892043	2.89259974849057
kfl00308_g14	0	0	0	0
kfl00309_0010	4.10622661054689	4.16322629442609	5.19895214465868	5.21241933772411
kfl00309_0020	3.89066212010982	3.86229226229296	3.97722170109121	3.96983884540612
kfl00309_0030	0	0	0	0
kfl00309_0040	4.90631463946517	5.28991508108392	4.52991011986802	4.54597797440785
kfl00309_0050	4.51400306472239	4.0000101808865	4.59489527614215	4.41566407544056
kfl00309_0060	2.7873184844959	2.37786023450744	0.599418364798139	1.03907654499184
kfl00309_0070	0	0	0	0
kfl00309_0080	0	0	0	0
kfl00309_0090	0.0110805697373249	0.0182153032957571	0.0581393496835321	0.0624591358212431
kfl00309_0100	3.3906498623907	3.75019502539508	4.22235583084028	3.86336656175324
kfl00309_0110	0	0	0	0
kfl00309_0120	2.70698569869533	2.84331241902494	2.77911980959328	3.3436993629921
kfl00309_0130	6.22124124937809	6.10961984495857	6.14433278878974	5.66328935405944
kfl00309_0140	4.62192769733745	4.8902648145746	3.42915067792387	3.55314515266161
kfl00309_0150	5.28651596596973	4.99517086653727	2.22330874362783	2.33142885480981
kfl00309_0160	4.55303615479318	4.12636994955644	5.20879416998675	5.1639442903793
kfl00309_0170	1.08091301523737	0	0	0
kfl00309_0180	5.25563426055416	5.21687784506698	6.4270722711685	6.26505947560298
kfl00309_0190	4.65318627830021	4.74578654926843	5.85697664894379	5.78485468583935
kfl00309_0200	6.34477744129784	6.47106570343031	7.11174986819805	7.20779321268619
kfl00310_0010	0	0	0	0
kfl00310_0020	1.96335364243936	2.01506317129014	0.475154428944148	0.328195054184134
kfl00310_0030	0	0	0	0
kfl00310_0040	7.74479385149376	7.58432337055951	8.25991864237961	8.27158266638954
kfl00310_0050	4.08473178945788	4.2805718260828	2.79899235926965	2.65494461258984
kfl00310_0060	2.27480215371241	2.26461713195684	1.67272218188206	1.47677400518948
kfl00310_0070	3.67415852571318	3.64483039301368	4.41787505275267	4.36511579242888
kfl00310_0080	4.68185031505574	4.49449137547261	3.82382978207879	3.6462586551287
kfl00310_0090	4.50635091403763	4.29000933052912	4.32963550638553	4.37454939283858
kfl00310_0100	1.89595794581809	2.19523346761568	3.85269952840241	4.59028112088445
kfl00310_0110	3.94275097634172	4.41502367885485	4.23770863727654	4.17913803798745
kfl00310_0120	3.43600767611148	3.27083488118388	2.51036059618361	2.45373394486295
kfl00310_0130	3.51553212721244	3.49567399206224	2.95101929724062	3.59814784937728
kfl00310_0140	4.77500999696047	4.23834943912604	4.31762259214033	4.626586870302
kfl00310_0150	1.74706615152933	1.97540698885046	2.72246138671879	1.94009932807761
kfl00310_0160	4.74660413217783	4.69645457911538	5.31778386275283	5.33002360411605
kfl00310_g12	1.24355685065215	0	3.08713938965636	2.98548137964258
kfl00310_g6	4.2255838127037	3.54435864749133	1.79856616427487	2.21446086723614
kfl00311_0010	0	0	0	0
kfl00311_0020	4.76687871468926	4.8210754358359	4.93278382530516	5.15520978831482
kfl00311_0040	4.63652815756246	4.51853639200634	5.07044578497198	5.15662713940302
kfl00311_0050	1.15699128979927	0	1.43510077906007	1.96511137332908
kfl00311_0060	2.95967553615968	2.79853558045907	2.57172252216408	2.68276421851545
kfl00311_0070	1.73465126466547	2.12002910126029	1.88131185114463	1.37768351085432
kfl00311_0080	5.63630963352332	5.45547282768017	4.66148437633911	4.53392797981593
kfl00311_0090	0.00736892608416798	0	0.00106426066385671	0
kfl00311_0100	2.51258790349418	3.33712831046768	3.44407441801214	3.69633755002757
kfl00311_0110	2.57303123612859	2.52006426976547	2.44827133272116	1.86632362758915
kfl00311_0120	4.79909650446691	4.87715211617236	5.39648424643019	5.6025859702144
kfl00311_0130	3.41254526931518	3.94325841653619	3.00659138212747	3.43268738809843
kfl00311_0140	4.16745795162875	4.19819331431407	4.11160901900679	3.89072211137835
kfl00311_0150	0	0	0	0
kfl00311_0160	4.688452980194	5.01342332587569	5.80342392118156	6.00125219961184
kfl00312_0010	0	0	0	0
kfl00312_0020	0	0	0	0
kfl00312_0030	1.71066753661069	2.79918550194097	0	0
kfl00312_0040	8.0114220246016	7.88948864689079	9.39068650032773	9.51694742909554
kfl00312_0050	5.15648382825751	4.87651853794323	4.33598930449434	4.51268484906884
kfl00312_0060	2.26284233342405	2.1701128701908	1.95437285151356	1.49899775830195
kfl00312_0080	6.00880048796036	6.10845573816095	5.93930482873329	5.9038824895225
kfl00312_0090	4.97931319661257	4.88072627742109	3.32759463612213	3.49534753537845
kfl00312_0100	4.03099186093752	4.42327672593866	4.80649902774933	4.64996815296489
kfl00312_0110	2.727180786074	3.17423629835905	3.23878489116642	3.6507676521777
kfl00312_0120	5.48600431454939	5.47943929206779	5.429695902313	5.60761161853137
kfl00312_0130	0	0	0	2.77528762406323
kfl00312_0135	3.07078878074655	2.81065361390443	3.44608233826334	3.69114358198452
kfl00312_0140	0	0	0	0
kfl00312_0150	1.78532793146278	0	0	0
kfl00312_0160	1.64477050752744	1.12792669322698	1.78339983702797	1.59664272930694
kfl00312_0170	4.0303914413371	4.21960071940837	5.29309107196768	5.43239914136695
kfl00312_0180	1.07610817346523	1.22941748688383	0.997021148358804	0.874454630985844
kfl00312_g11	1.09877245293351	2.35113629107887	0	2.35619809798369
kfl00312_g20	4.64897074028043	4.83629373709545	2.20201638363731	2.41055191112647
kfl00313_0010	2.59645642069282	3.07975176458081	1.9728638427424	3.21626727435134
kfl00313_0020	1.07409908845768	1.32557394223126	0	0.738727210575476
kfl00313_0040	2.13943982187303	2.36936743525012	0	0.834540762677372
kfl00313_0050	1.08757819676416	1.71292570131439	2.081785341072	2.28114673091365
kfl00313_0060	3.36520059597557	3.01111279209314	3.84486388564092	3.95750222725097
kfl00313_0070	4.40812902667545	4.50066871532004	3.73459040768334	3.86063145695218
kfl00313_0080	1.95445080391815	1.96504441220169	1.9827695498482	2.02868975591386
kfl00313_0090	0	0	0	0.551993108253963
kfl00313_0100	0	0	0	0
kfl00313_g3	0	0	0	0
kfl00313_g6	4.01662967521701	3.28496031198349	2.81111668722758	3.22118762643856
kfl00314_0010	3.84469029644794	3.66811901794065	3.86381817977696	3.87991277437802
kfl00314_0020	3.31295387784132	3.50381708816864	2.92603580211356	2.64856899730815
kfl00314_0030	0	0	0	0
kfl00314_0040	0	0	0	0
kfl00314_0050	5.12329949063955	5.09910206628817	5.47047658149154	5.66127788399686
kfl00314_0060	2.77676016787741	2.56718489284825	3.66631399127654	3.59939168402951
kfl00314_0070	0	0	0	0
kfl00314_0080	4.76707904170447	4.52432965113502	4.51321714858314	4.19794396372654
kfl00314_0090	3.109188228478	3.21599271255291	2.26758289623252	0
kfl00314_0100	3.90556089016449	3.75745970007386	4.36902894726367	4.32517730492977
kfl00314_0110	5.06342708592833	5.09199291464566	6.03737431764869	6.11277926751158
kfl00314_0120	3.71782594079291	4.06779859660418	2.68102206388768	2.59747563710136
kfl00314_0130	0	0	0	0
kfl00314_0140	0	0	0	0
kfl00314_g2	0	0	0.0161589760716162	0.414108290213466
kfl00315_0010	0	0	0	0
kfl00315_0020	0	0.7574901099293	0.541059481538667	0
kfl00315_0030	2.49015908033649	1.03828946935017	2.66797179819142	2.90689913366528
kfl00315_0040	3.19987500444474	3.17031597139839	2.86883386252023	2.69263053189734
kfl00315_0050	5.09870780401415	5.29979080442933	5.4300048047653	5.41210207007138
kfl00315_0060	0.602397820297408	0.460394495551456	0.579150410557085	0.675910600388291
kfl00315_0070	0	0	1.81518362095447	1.75517575105223
kfl00315_0080	1.89560123943711	1.60289913294235	2.28806472334781	2.10651223606129
kfl00315_0090	0	0	0	0
kfl00315_0100	0	0	0	0
kfl00315_0110	1.54174314556213	0	1.71287149137948	1.69533422047276
kfl00315_0120	0	0	0.740718151647911	0
kfl00316_0010	0	0	0	0
kfl00316_0020	4.21025083730933	3.99994233863106	3.52222939659368	3.59330569583116
kfl00316_0030	3.57720264342729	3.37297111090689	4.54820342325901	4.63665823345062
kfl00316_0040	4.71283999893827	4.81552114984508	5.15217467897163	5.28919978504663
kfl00316_0050	2.70182959238279	3.2509669662244	2.41479017466608	2.48679021388299
kfl00316_0060	6.44565630161553	6.51246400419711	6.08445518801267	6.10056592071533
kfl00316_0070	5.40173398622216	4.92441668420126	4.78386381492259	4.42982855062681
kfl00316_0080	5.20261644749514	5.15483902442631	5.66454157814148	5.78429748140233
kfl00316_0090	3.14401297524626	2.91632307504883	2.47864652415756	2.76999284391521
kfl00316_0100	3.26894993002939	2.53165811306032	3.06249883366682	2.65146696599378
kfl00316_0110	6.14361251025837	5.57104801166919	5.24087727704504	5.26223018799379
kfl00316_0120	8.14534801811064	8.1771370043093	7.71852886456027	7.66871866827265
kfl00316_0130	2.26189496027004	1.76417684119184	2.16791008417641	1.83181763694626
kfl00316_0140	2.37039595164925	2.6432597216811	1.58768118914583	1.82986350857764
kfl00316_0150	2.06662589645834	2.11014534881006	2.68905389801541	2.7922455003582
kfl00317_0010	3.03623758924543	3.15674055870531	3.19860588439463	3.19213842956357
kfl00317_0020	2.66298693187015	2.96631320454971	3.46602755832945	3.23125778250696
kfl00317_0030	0	0	0	0
kfl00317_0040	4.19203018157326	3.79953983035304	4.59960046107381	4.64475022107634
kfl00317_0050	2.94207439635064	3.47760975446555	4.03961112976825	4.22222124082426
kfl00317_0070	2.89012154595137	2.70362186167431	2.29787820616038	2.38475752146346
kfl00317_0080	5.39421881665009	5.412809683725	5.08549063871279	4.9662395407038
kfl00317_0090	3.26157579449015	2.89995035097224	2.51764883450425	2.70686497907265
kfl00317_0100	0	0	0	0
kfl00317_0110	8.34066718754897	8.29653492520264	7.91286218661931	7.98504862308156
kfl00317_0120	5.35704153044805	5.013250420446	4.34921228096563	4.57653156866347
kfl00317_0130	3.45665270809216	3.92923597824697	2.36926451248496	2.17075608754615
kfl00317_0140	3.30581957857038	3.72983978292757	3.5013483646688	3.7140015067218
kfl00317_0150	4.68521327496302	5.05179290821223	6.22102274811092	6.28473257175141
kfl00317_0160	2.18970302806485	2.88289982093791	1.6273716091992	1.94847883492736
kfl00317_0170	6.52360001398781	6.54651628883643	5.81316299447261	5.93734117190959
kfl00317_0180	5.87273751864175	5.93236997165495	6.67790116870069	6.6095801742641
kfl00318_0010	0	0	0	0
kfl00318_0020	0	0	0	0
kfl00318_0030	4.59442814737156	4.43972730650725	1.2748722040452	1.06396454077716
kfl00318_0040	0	0	0	0
kfl00318_0050	2.4852571380901	3.1435679172967	3.05109296158909	2.86664691376926
kfl00318_0060	5.80769572591661	5.58813415877261	5.20008951023332	5.3589737634918
kfl00318_0070	3.57672244171477	3.98220983240585	3.32298753318958	3.28392864008171
kfl00318_0080	5.47099184494386	5.41418171109675	4.79797448314714	4.94038797798732
kfl00318_0090	0	0.146516674778556	0	0
kfl00318_0100	0	0	0	0
kfl00318_g4	0	0	0	0
kfl00319_0010	5.87220383694961	5.93691126188784	5.8981960355568	5.93214704415287
kfl00319_0020	3.67500306766692	3.66665100162669	3.00729015264922	2.854234810896
kfl00319_0030	4.7260264753065	4.97496669737544	4.34737653410726	4.49793812185333
kfl00319_0040	7.35161000416164	7.46766040226603	5.79434344640346	5.29960760347383
kfl00319_0050	6.53303387060782	6.34630169930727	6.48146730948392	6.55382422616684
kfl00319_0060	3.83800493728057	3.89055931271771	2.10785783914782	2.68893614284688
kfl00319_0070	5.39806571765446	5.54779837930927	6.25600347435499	6.16540657432833
kfl00319_0080	3.20635487373451	3.24304366286029	2.85088196045092	2.97601618577775
kfl00319_0090	4.20726682247457	3.93921400611243	3.84458621685353	3.75312705651033
kfl00319_0100	3.50917773012736	3.61050790396994	4.7911288193571	4.88029904645826
kfl00319_0110	3.65191938708229	3.70935491501829	2.31461811726016	1.87964610011268
kfl00319_0120	4.77782158284516	5.01098601816817	3.37287725190186	3.71045163090914
kfl00319_0130	6.1528146445976	6.19599121736653	5.79762238304094	5.83154257941591
kfl00319_0140	7.1098431330522	7.02952244206801	6.07220001464493	6.07808964753122
kfl00319_0150	4.18442147921393	4.29276957055761	4.5700431971931	4.69799850667434
kfl00319_0160	4.08917501410184	4.1532326783424	3.66555568875674	3.65748776015839
kfl00319_0170	4.75906849670264	5.06098991390322	4.81689392682898	4.60772094224694
kfl00319_0180	4.20137139158293	4.23618569680574	3.97525312736552	3.84291119352405
kfl00319_0190	5.29853037149459	5.48044249795002	4.35910752167206	3.8672377729947
kfl00319_g1	0	0	0	0
kfl00319_g19	0	0	0	0.72543705221758
kfl00319_g21	0	0.19932128084132	1.81947270171362	0.84302029041034
kfl00319_g4	0	0	0	0
kfl00320_0010	4.85172516647806	4.664335161021	3.96588754895159	3.43329157156208
kfl00320_0020	0	0	0	0
kfl00320_0030	5.33903470541963	5.13159008464163	5.49684406855272	5.31596896723712
kfl00320_0040	3.72352904316151	3.66192777465636	1.83615366056356	2.10686240003691
kfl00320_0050	3.82464607268394	4.02211130824567	3.4100530555625	3.24088971684845
kfl00320_0060	6.00338006844196	6.2269531724079	4.94622066075046	4.80021197203392
kfl00320_0070	3.52897343458503	3.38406832674686	2.16796212353141	2.43007147886828
kfl00320_0080	2.94030213446189	3.37543738407499	2.8241044542422	2.88936840348485
kfl00320_0090	0	0	0	0
kfl00320_0100	6.55727183999436	6.65077716926234	7.01095809859996	7.12672826585205
kfl00320_0110	2.95727425559595	2.58175360383675	3.65311116482071	3.46963269644223
kfl00320_0120	3.51536891773025	3.97386080521693	4.45904002308352	4.62531700953682
kfl00320_0130	5.49907185279755	5.62047686593077	5.40809066507734	5.41189877397885
kfl00320_0140	1.44371841779344	1.63057942522806	0	0
kfl00320_0150	10.0888029031935	9.98160945417947	10.9520681443979	10.9512701095667
kfl00320_0160	5.98387784026164	5.83544525932185	6.00459958922724	6.22977990934929
kfl00320_g10	0	0	0.581375160763844	0
kfl00320_g13	0	0	0	0
kfl00321_0010	0	0	0	0
kfl00321_0020	1.8434771713646	2.69839188718246	1.65866315979728	1.76178408196019
kfl00321_0030	3.2111730171958	2.76598582122747	2.57057772767802	2.82440212705787
kfl00321_0040	4.83450455112289	4.66574326750129	4.61285170322929	4.69535055720184
kfl00321_0050	4.42460919871429	4.5226866469138	5.37647635142632	5.30676139789708
kfl00321_0060	7.11428115649051	7.05267178182085	6.14299049312121	5.92060607643888
kfl00321_0070	4.24546062405753	4.29064714719846	4.06045242271512	4.32431432347592
kfl00321_0080	2.89004449639773	2.3340047267815	2.72631931094518	2.73905098172538
kfl00321_0090	1.95185591907293	0.823525997814119	0	0.490744476543841
kfl00321_0100	0	0	0	0
kfl00321_0110	0	0	0	0
kfl00321_0120	0	0	0	0
kfl00321_0130	3.82715310323698	3.7326652521005	4.08877559499649	4.20408399995923
kfl00321_0140	3.61403987374276	3.20895847354667	3.05686355947131	3.29592177033721
kfl00321_g10	2.89633920898631	2.55658280305073	3.57388492893907	4.02175439651006
kfl00321_g9	1.83994371320083	2.58071384457932	1.85218295443611	2.94628625640174
kfl00322_0010	4.40661588314279	4.53761044250682	4.30554872334233	4.47071853687886
kfl00322_0020	5.0474718264413	4.77767349901804	4.36891450552675	4.37607086387456
kfl00322_0030	2.60618246497556	2.85546046593168	2.2582960730565	1.21073352548712
kfl00322_0040	2.1423792693283	2.30349114371844	2.08046002556924	2.61284397580199
kfl00322_0050	3.51394603253283	3.7091455139851	3.48487815711827	3.78646499693324
kfl00322_0060	4.9018205858436	4.84302499062988	5.05367544238817	4.95809513666713
kfl00322_0070	6.84645218712808	6.78548600380513	6.97537713914763	7.21508859598288
kfl00322_0080	5.34751649086994	5.41204317852247	5.83495250063811	5.94295108002777
kfl00322_0090	7.59766135198612	7.46525443289534	7.51783409705031	7.75154711127966
kfl00322_0100	7.55913720963885	7.4707286743498	7.349269085656	7.36357541671885
kfl00322_0110	2.59927647292394	3.2253744437895	1.76482137812584	0.644285800435186
kfl00322_0120	4.10149516626689	3.95353950397869	2.66354459415632	3.19171454273589
kfl00322_0130	0	0	0	0
kfl00322_0140	0	0	0	0
kfl00322_0150	0	0	0	0
kfl00322_0160	4.64027888527436	4.84967294196767	5.28843219149138	5.55527773881553
kfl00322_0170	7.35298912590165	7.16913432552909	6.68031419986644	6.78306306530672
kfl00322_g3	0	0	0	0
kfl00323_0010	6.08889801945633	6.09764040566483	6.28386207578365	6.42475920679663
kfl00323_0020	7.21317876006075	7.49954564793615	7.6382260298499	7.59860412664741
kfl00323_0030	4.08442942837693	3.70279599710448	3.81474885873023	4.22013554232314
kfl00323_0040	3.50657030866846	3.83579195476784	2.62324955509969	2.10393989745973
kfl00323_0050	3.11305363419415	2.91632827654974	1.55813898969691	2.25494022648455
kfl00323_0060	4.32096106907689	4.42109148399966	3.57084609623585	3.31761029269757
kfl00323_0070	3.89764008223416	4.06763819248928	3.59826884496085	3.34517201370211
kfl00323_0080	4.70926681515538	4.73685101566076	4.67474680384523	4.64243220052211
kfl00323_0090	0	0	0	0
kfl00323_0100	0	1.05973218201436	0	0
kfl00323_0110	2.94501358655004	2.90849272463558	3.56576385930628	3.52860682030257
kfl00323_0120	5.42280837535404	5.54504745524761	6.93788222577445	7.00830335236204
kfl00323_0130	4.74041006117286	4.65465451009873	2.37752836229978	1.36616602049785
kfl00323_0140	3.13651950766635	3.36814757865459	4.04297100812134	3.84701121230486
kfl00323_0150	6.1090744634013	5.98536924440736	5.39366664415774	5.34723267334383
kfl00323_0160	4.19834629419738	4.72853805408992	4.60269216889307	4.58244937843919
kfl00323_0170	5.04667293787658	5.19849665216215	5.0988770563481	4.96820702672004
kfl00323_0180	3.42578043394317	3.44083536462111	2.69789986489359	2.41016278164384
kfl00323_0190	2.28103698654834	3.054261529407	4.46891555175872	4.43173364493464
kfl00323_0200	5.43243912562779	5.32735904872172	4.901313176273	4.86115771391591
kfl00323_0210	3.46541941445611	3.02959198647663	3.27954670809854	3.30791643616781
kfl00323_0220	0	0	0	0
kfl00323_0230	0	0	0	0
kfl00324_0010	0	0	0	0
kfl00324_0015	0	0	0	0
kfl00324_0020	0	0	0	0
kfl00324_0030	5.13670560264418	4.53954273507323	5.03602671503635	5.07633388835717
kfl00324_0040	2.64505494461056	2.69801978312271	2.91749896743356	2.87230593385781
kfl00324_0050	3.77825226898463	3.85075309358776	4.43937536943453	4.07744010375687
kfl00324_0060	3.69867262534696	4.0788578225822	3.04489545568547	3.08287307808328
kfl00324_0070	1.82860690177238	2.30194800733723	1.37071076812134	0.815505781508808
kfl00324_0080	3.41056752403792	3.20168598547958	3.38380523684016	2.91752853264873
kfl00324_0090	4.08967437204845	3.89753044957476	4.11118986246734	3.97874374231457
kfl00324_0110	6.21400990259045	6.24655320325202	7.00000274629086	6.97804218223189
kfl00324_0120	5.90516922239675	5.83035687413705	6.37196916809481	6.37154751242448
kfl00324_0130	0.815059407945123	1.63955513474797	1.12795042159841	0.806462540585014
kfl00324_0140	4.02007787716363	4.08670137024448	3.5009524146458	3.22696545583499
kfl00324_0150	6.62601596990377	6.65252966234332	7.24796874412041	7.18481616604009
kfl00324_0160	2.5703805990964	2.26778369081258	2.35915528512389	2.83870389213428
kfl00324_0170	4.65872160498169	4.44957774534206	4.86593599265247	4.5005747937728
kfl00324_0180	2.79459870798503	1.73564206591314	1.78854783491423	1.78388558423768
kfl00324_0190	8.8446788360913	8.94961537821955	7.96255616609665	7.86352714918508
kfl00325_0010	4.60951005009273	4.60975311976259	5.34473092241724	5.43343492647973
kfl00325_0020	0	0	0	0
kfl00325_0040	3.9265665760908	3.61053580389577	3.47013975202549	3.10468637710499
kfl00325_0050	2.2558141885205	2.34367744038394	0.699099418356837	1.01421496102345
kfl00325_0060	4.10238546583277	4.13948348886631	5.23198236146515	5.21959113797715
kfl00325_0070	3.5397126016203	4.03689220200254	3.62412744981556	3.7258235875834
kfl00325_0080	7.82459685098396	7.91728403575041	9.37894230318611	9.43302784639164
kfl00325_0090	3.7735042350601	3.77255374989519	3.41224268245496	3.74606412611441
kfl00325_0100	5.10955327592189	5.12836102516634	4.10821952362765	3.41776589466032
kfl00325_0110	4.53275434290497	4.70508297258891	4.12942480198144	3.88917194620936
kfl00325_0120	0	0	0	0
kfl00325_0130	4.32737564603111	4.47381620299023	3.04936321875041	2.04358117214293
kfl00325_0140	1.32329708071907	1.75654687900329	0.836218022711908	0.912264743997542
kfl00325_0150	4.65475507233223	4.3840468795971	5.07768912989794	5.06041832647517
kfl00325_0160	0	0	0	0
kfl00325_0170	3.15879301996384	3.08127632263423	3.2555993077669	3.31537399366377
kfl00325_0190	4.80553153341191	4.72288854178615	3.88431633439787	3.96943243618445
kfl00325_0200	3.8610955775278	3.42116246449246	3.47699805028838	3.21304100528816
kfl00325_0210	0	0	0	0
kfl00325_g1	0.00883554019314754	0.00191580930324109	0.0252176808634171	0.00787034576950732
kfl00325_g4	0	0	0	0
kfl00326_0010	0	0	0	0
kfl00326_0020	3.03999251783704	2.48946392277396	1.03331557071907	1.77677788890979
kfl00326_0030	13.5408059238904	13.4865795864208	12.8920492278899	12.9037104073466
kfl00326_0040	2.53868753150845	2.703363288896	2.82885940536718	2.57915579637785
kfl00326_0050	8.34729102622202	8.2601182041636	7.44327416179798	7.32415613247246
kfl00326_0060	4.54019288090471	4.3194698974928	4.05576194757488	4.05250802280924
kfl00326_0070	2.11349772485725	1.72265880217065	1.34786641233378	1.6607910190081
kfl00326_0080	0	0	0	0
kfl00326_0090	1.1299778088346	0.943496637556966	0	0
kfl00326_0100	2.66075069376056	3.35707360562735	2.76427882254986	3.34058505873568
kfl00326_0110	4.58110393375846	4.38136504527717	4.35321450752877	3.99065630473002
kfl00326_0120	4.53561752059262	4.62058493826993	4.75786523246896	4.52517301992173
kfl00326_0130	7.8472512156458	7.88841497141559	7.29537722258957	7.38830490550574
kfl00326_0140	4.03469140486045	4.08061385149659	2.69532157884679	2.7801314538094
kfl00326_0150	0	0	0	0
kfl00326_0160	0	0	0	0
kfl00326_g7	0.916710238126255	0	0.0480049065035838	0.0412196641192225
kfl00326_g9	0	0	0	0
kfl00327_0020	0	0	0	0
kfl00327_0025	0	0	0	0
kfl00327_0030	2.00526825661345	2.11372798598491	1.86637835480831	1.78337270490597
kfl00327_0040	5.25784453230121	5.33234746478423	5.10421595742209	5.16327450300472
kfl00327_0050	6.98041108083336	6.86940735965548	6.92123780789521	6.74324399256016
kfl00327_0060	0.752128508043903	0	0	0
kfl00327_0070	4.80128157248479	4.94890473804733	5.60348871615929	5.72109725514545
kfl00327_0080	0	0	0	0
kfl00327_0090	0	0	0	0
kfl00327_0100	0	0	0	0
kfl00327_0110	0	0	0	0
kfl00327_0120	0	0	0	0
kfl00327_0130	0	0	0	0
kfl00328_0010	5.82169351920195	5.92563851081184	5.97697645716213	5.82693946576246
kfl00328_0020	3.10047028639695	3.8944822811229	2.74383688396147	2.13943994400477
kfl00328_0030	0	0	0	0
kfl00328_0040	0	0	0	0
kfl00328_0050	0	0	0	0
kfl00328_0060	4.22357975894842	4.39595370517127	4.22352905161774	4.2880366616325
kfl00328_0070	1.08326958277076	1.20039249523585	1.56182547677707	0.976107994193538
kfl00328_0080	2.59777555270755	2.86749535326024	2.42124091615358	1.75511951278601
kfl00328_0090	1.42295612264158	1.1802171001066	1.53187487170038	1.85219319037664
kfl00328_0100	0	0	0	0
kfl00328_0110	0	0	0	0
kfl00328_0130	4.78181770715983	4.68999499597724	6.23056250475606	5.99620843211243
kfl00328_0140	3.83036824910352	4.10671790791759	3.6067144840921	3.43545651781267
kfl00328_0150	3.42657448175065	2.92349981251753	2.31311863367367	1.39140891180836
kfl00328_0155	2.24584211324959	2.559735940813	1.83096160355805	0
kfl00328_0160	0	0	0	0
kfl00328_0170	3.52637946892052	3.43513178225254	4.8321924231783	4.69851003659661
kfl00328_0180	3.96700629841049	4.49057890795317	5.98715065190007	5.93363980723058
kfl00328_g11	0	0	0	0
kfl00329_0010	4.59586807037952	4.50467040780664	5.16220959947028	5.15736199595301
kfl00329_0020	4.99965383965064	4.81473250242098	3.57679463083338	3.2671466134906
kfl00329_0030	0.863651755383241	0.749279085247075	0.424239429250208	0
kfl00329_0040	4.72717311947185	4.18494020446601	2.86749918606187	2.23428066404648
kfl00329_0050	2.47817632442428	2.4321948387702	1.64994787527246	1.67686978314625
kfl00329_0070	6.78143340331969	6.54573589849564	4.8875644867525	4.7917337648261
kfl00329_0080	6.37178348959768	6.18144792912297	4.50972581574996	4.62280725804297
kfl00329_0100	7.1403005298264	6.83260594461728	5.41994075354727	5.31492730694425
kfl00329_0110	3.81356951375092	3.91062507065627	3.09746180653424	2.97007701700491
kfl00329_0120	5.15947229918717	5.28413168581491	4.6776193538417	4.97261629879465
kfl00329_0130	6.0140641739367	5.79801003180832	5.49361548523696	5.32362592333625
